location_name,forecast_datetime,cached_at,temperature,max_temperature,min_temperature,weather_condition,weather_description,precipitation,humidity,wind_speed,metadata
佐世保,2025-06-14T11:00:00+09:00,2025-06-13T11:27:27.132646+09:00,24.0,,,rain,雨,4.0,96.0,6.0,"{'weather_code': '300', 'wind_direction': 'northwest', 'wind_direction_degrees': 315, 'pressure': None, 'visibility': None, 'uv_index': None, 'confidence': None}"
