location_name,forecast_datetime,cached_at,temperature,max_temperature,min_temperature,weather_condition,weather_description,precipitation,humidity,wind_speed,metadata
都城,2025-06-14T10:00:00+09:00,2025-06-13T11:28:10.698017+09:00,25.0,,,rain,雨,2.0,91.0,4.0,"{'weather_code': '300', 'wind_direction': 'unknown', 'wind_direction_degrees': 0, 'pressure': None, 'visibility': None, 'uv_index': None, 'confidence': None}"
